days_since_last_login,avg_catalogs_opened,products_in_tariff,manager_interactions,avg_time_in_product,total_products_purchased,support_satisfaction,days_until_sub_end,risk_score
27,7.8,1,1,82,2,4.6,310,4
69,3.0,5,9,35,2,2.6,44,5
171,0.6,1,2,82,1,3.5,232,7
148,6.9,3,9,44,4,2.0,52,5
27,9.7,3,2,78,1,1.2,232,5
53,6.3,2,9,77,1,3.3,341,4
64,1.6,3,1,50,4,1.2,170,8
99,3.5,5,7,108,5,3.9,5,5
20,8.7,4,7,111,6,3.7,43,4
12,2.7,3,7,46,7,2.5,90,1
56,6.3,1,1,22,1,2.6,195,5
48,4.3,5,8,104,3,4.7,3,5
117,2.5,3,6,40,6,1.1,120,5
53,8.2,3,4,80,5,3.3,62,4
137,7.6,5,6,54,4,4.7,91,4
52,6.8,3,7,65,2,4.7,246,4
43,2.7,4,8,44,5,3.3,218,4
46,1.4,2,1,7,1,2.5,336,10
52,6.0,5,5,86,3,1.4,230,5
73,5.8,1,8,11,6,1.7,293,7
45,2.3,3,5,35,4,3.7,187,4
12,1.0,2,1,69,2,1.1,307,4
164,1.3,1,0,99,6,4.5,167,9
101,9.9,1,2,68,3,3.4,263,4
23,7.9,4,4,81,7,1.2,104,5
1,9.3,2,6,97,2,2.0,223,1
80,2.4,5,9,7,4,3.4,114,6
99,9.6,2,9,97,6,1.1,234,5
141,1.9,2,2,39,5,4.1,271,7
137,5.3,1,8,19,1,4.7,273,4
162,8.4,4,9,25,4,4.8,229,4
152,3.8,4,3,66,3,3.9,216,4
130,4.5,2,9,87,5,4.4,33,4
110,1.7,2,1,32,6,3.4,196,7
101,1.7,3,2,8,2,2.8,316,10
16,6.4,1,4,113,5,3.9,213,4
11,6.9,5,2,17,5,1.9,45,1
115,7.9,5,4,83,3,1.4,332,5
23,5.8,4,3,55,1,4.0,239,4
28,6.6,1,9,52,7,4.8,253,4
170,0.6,4,2,43,5,3.3,227,7
152,2.0,5,5,100,5,2.9,220,5
121,9.9,2,7,71,1,3.1,165,4
89,1.2,1,3,98,1,2.9,72,8
64,6.9,1,8,62,2,2.8,224,5
83,2.2,3,5,88,6,4.8,85,4
118,7.3,2,4,6,2,2.9,80,7
155,7.2,2,2,118,1,1.3,214,5
15,2.7,4,4,29,7,4.1,163,4
174,3.1,1,4,15,4,2.6,239,5
103,6.7,4,3,5,1,3.8,68,6
91,4.2,2,5,52,2,3.3,136,4
26,2.3,3,2,117,3,3.9,151,4
169,7.5,1,9,52,3,1.2,96,5
174,2.0,2,0,14,6,1.1,157,9
161,8.6,3,6,85,5,2.5,185,5
164,5.4,5,6,34,7,3.8,167,4
133,1.5,2,3,39,3,1.9,243,8
134,7.1,5,8,118,2,2.7,118,5
152,5.4,4,1,23,3,4.9,195,4
32,3.3,5,0,114,7,1.9,287,7
54,4.5,2,2,57,7,4.4,64,4
6,3.3,5,6,38,4,4.3,161,0
56,3.0,1,8,36,1,4.6,84,4
125,2.1,2,1,80,1,4.7,58,4
11,3.9,3,5,111,2,3.0,281,0
15,2.9,5,2,85,5,3.7,149,4
42,7.0,1,4,10,7,3.5,120,6
116,7.0,4,8,119,1,2.2,268,5
134,5.3,4,2,17,3,2.1,254,5
110,7.9,5,0,107,7,2.4,223,7
50,8.5,4,4,90,4,1.9,54,5
159,6.0,3,0,79,5,4.0,135,6
74,6.4,2,7,68,5,4.9,189,4
7,3.2,1,6,11,5,4.5,252,2
44,9.0,5,1,49,1,1.9,311,5
58,0.7,4,8,49,6,1.2,83,8
131,3.8,2,4,89,5,4.0,353,4
103,7.4,3,6,69,2,2.6,176,5
156,1.3,4,3,98,3,4.3,93,7
156,2.2,4,0,23,6,4.1,34,6
97,6.1,1,7,119,4,3.5,211,4
155,5.8,3,0,51,3,2.0,125,7
78,7.5,3,2,50,2,1.4,229,5
123,8.2,5,5,33,2,2.0,167,5
171,1.7,1,7,103,7,3.0,13,7
3,0.7,5,7,88,6,4.9,73,3
89,7.1,1,1,104,3,1.3,51,5
103,3.4,3,8,65,1,1.8,361,5
136,6.4,1,3,107,7,3.5,206,4
118,1.9,1,3,69,2,2.2,295,8
132,5.0,1,1,27,5,4.4,42,4
55,5.3,2,0,99,4,1.6,2,8
95,6.1,2,9,55,4,4.9,94,4
177,5.4,3,6,67,2,4.6,237,4
74,5.2,1,9,103,5,4.6,166,4
142,3.7,3,2,115,3,1.7,18,5
31,1.2,2,3,113,4,2.3,206,8
27,1.4,1,8,26,5,4.2,229,7
21,4.6,5,5,114,5,4.2,213,4
16,3.9,2,0,75,1,3.8,55,6
58,5.4,2,8,37,2,2.8,333,5
89,3.4,2,8,113,5,2.2,131,5
105,7.0,1,4,104,7,4.9,8,4
25,8.7,4,7,48,3,1.6,230,5
24,3.3,5,6,11,4,1.2,152,7
137,2.3,5,7,95,7,1.0,304,5
44,1.6,3,8,6,1,4.1,283,9
82,6.4,1,1,21,3,1.2,189,5
10,4.7,2,9,69,4,3.2,15,0
103,2.3,4,4,62,2,2.5,342,5
67,6.7,1,7,114,3,1.6,202,5
94,1.9,1,2,34,4,4.0,173,7
155,5.8,4,5,90,1,1.2,167,5
64,5.5,2,5,96,7,2.3,338,5
48,7.5,1,6,101,4,3.2,33,4
174,1.0,5,2,30,5,2.6,228,8
51,8.9,5,7,39,1,2.0,0,6
101,7.2,4,7,67,3,4.7,321,4
56,2.6,2,8,79,6,4.7,114,4
46,2.2,4,7,75,2,2.7,213,5
158,4.6,1,2,32,7,2.6,253,5
173,8.3,5,5,29,1,2.2,144,5
25,8.5,3,8,65,7,4.4,46,4
113,5.4,4,0,109,1,3.3,279,6
4,8.7,3,2,35,1,1.4,177,1
83,0.6,3,1,58,4,4.4,212,7
51,0.8,5,7,71,5,3.1,359,7
104,9.2,4,5,101,6,2.7,284,5
53,7.9,3,9,55,2,2.4,244,5
160,4.8,1,7,62,7,1.4,252,5
177,7.7,2,1,38,2,4.8,205,4
165,9.6,2,5,63,5,4.0,71,4
154,7.8,5,6,25,4,1.5,221,5
14,8.5,4,7,60,4,3.0,341,0
60,7.7,4,8,41,5,3.2,214,4
121,2.1,2,4,68,7,1.7,359,5
20,8.4,1,2,117,5,2.7,140,5
45,2.4,2,1,23,3,3.6,155,4
133,9.0,2,7,105,4,2.1,221,5
37,4.9,4,0,89,7,2.3,329,7
61,6.9,3,9,82,1,1.5,230,5
85,5.2,1,5,78,2,2.7,141,5
77,1.4,4,1,57,4,3.3,357,7
45,3.3,2,2,75,5,1.5,74,5
140,9.8,3,7,97,1,3.5,39,4
2,9.6,1,0,67,3,2.6,272,3
5,3.5,5,5,108,6,3.7,69,0
92,10.0,1,2,66,3,2.3,316,5
7,8.5,1,5,76,1,3.3,110,0
171,6.3,2,2,107,7,3.5,233,4
107,0.9,2,7,81,7,3.8,196,7
160,9.1,5,4,114,1,4.0,338,4
74,5.8,5,3,23,7,1.5,198,5
76,8.8,5,8,79,5,4.9,23,4
49,8.4,4,4,6,7,4.4,306,6
10,8.4,4,3,117,6,3.2,146,0
94,7.1,2,7,10,5,4.6,61,6
155,3.3,2,7,33,2,2.5,66,5
69,3.7,5,7,45,7,1.1,29,5
168,3.4,4,3,55,6,3.9,106,4
15,0.7,3,0,9,6,4.8,165,11
67,6.0,4,1,45,2,1.6,120,5
98,7.1,2,3,66,3,3.6,10,4
47,8.6,4,9,34,1,4.3,71,4
63,1.8,2,1,107,3,4.6,346,7
89,5.7,5,9,66,7,2.1,252,5
75,0.6,5,2,104,7,1.5,284,8
138,1.4,5,8,31,5,2.0,118,8
100,1.0,3,8,54,4,3.3,7,7
88,7.4,3,8,86,7,4.7,214,4
17,1.3,2,6,56,7,3.3,220,7
18,7.3,1,3,53,5,4.7,79,4
54,2.9,3,0,66,4,4.1,71,6
101,8.8,2,2,104,1,3.4,199,4
117,8.2,4,7,64,1,1.1,172,5
153,9.6,5,3,84,6,2.3,288,5
133,8.9,5,9,58,1,1.2,233,5
3,9.4,5,9,9,2,2.3,260,3
107,8.7,2,1,13,2,1.2,144,7
114,7.1,5,7,38,4,1.7,21,5
28,2.1,3,6,102,3,2.6,77,5
58,3.1,4,9,40,6,3.1,229,4
124,2.5,5,8,99,3,1.9,159,5
97,6.2,2,1,24,4,3.9,13,4
16,5.3,4,4,85,2,3.4,235,4
106,8.7,5,5,88,5,3.8,147,4
42,9.6,1,1,96,7,3.9,149,4
79,4.3,5,1,89,6,3.9,29,4
161,5.3,3,9,87,4,4.7,160,4
7,9.7,4,3,67,3,1.9,260,1
140,3.1,3,7,71,4,2.1,17,5
105,8.0,1,4,34,4,1.4,62,5
7,2.6,1,8,73,1,3.4,134,0
95,7.0,3,3,110,2,2.6,156,5
93,2.9,4,2,74,6,3.0,56,4
64,8.9,1,9,7,1,1.7,264,7
170,5.8,1,7,53,2,3.6,253,4
38,2.3,5,0,46,4,3.5,186,6
80,2.6,2,8,28,2,2.1,360,5
83,5.2,1,3,48,3,2.9,326,5
87,9.6,4,8,5,6,4.6,198,6
85,7.8,4,7,118,1,4.1,170,4
92,5.1,5,2,119,6,1.9,314,5
85,3.7,4,2,58,4,4.5,5,5
43,5.7,5,8,56,3,1.3,255,5
136,7.6,1,2,40,2,2.7,308,5
164,7.9,1,3,83,7,1.3,319,5
73,3.6,1,8,109,2,4.7,247,4
35,7.4,1,3,42,3,1.2,218,5
100,6.7,2,2,48,7,1.6,3,6
155,9.6,2,6,86,2,4.7,0,5
169,9.3,1,5,91,1,3.3,325,4
170,8.0,4,0,51,5,4.2,30,6
169,7.4,5,9,33,2,1.1,320,5
103,3.1,3,7,55,4,2.7,116,5
65,8.5,5,0,45,2,4.9,274,6
54,4.6,3,3,90,6,3.3,196,4
175,3.1,3,5,68,4,4.4,324,4
90,4.1,1,5,92,2,4.9,176,4
21,8.4,3,6,113,2,3.7,286,4
100,1.9,1,4,52,4,2.3,235,8
154,4.8,2,4,81,1,2.2,78,5
120,5.2,4,3,101,7,1.3,242,5
92,0.8,3,5,118,7,2.7,310,8
107,2.4,4,6,26,5,4.7,204,4
140,8.4,1,9,103,5,2.9,210,5
172,8.4,3,9,21,7,4.6,332,4
9,3.3,5,0,90,1,4.3,90,2
8,8.8,2,8,9,2,4.9,165,2
154,7.8,2,7,65,5,4.8,160,4
33,4.5,3,6,93,1,3.8,5,5
128,7.6,2,8,10,1,4.5,140,6
159,9.6,5,2,57,5,4.0,204,4
88,4.9,4,9,85,7,3.8,19,4
92,2.8,5,3,99,4,3.9,99,4
70,9.4,2,6,21,3,3.9,164,4
66,6.2,4,5,63,7,2.5,44,5
147,1.5,5,1,101,4,2.7,336,8
116,5.9,1,1,43,7,2.2,226,5
93,5.3,1,9,58,2,1.6,314,5
162,8.6,4,6,52,4,2.8,51,5
98,5.5,4,8,41,6,4.6,145,4
112,2.9,4,8,52,3,3.6,280,4
102,6.9,1,6,72,7,1.2,122,5
90,5.7,5,7,111,3,4.2,206,4
89,2.7,4,9,82,1,4.7,296,4
16,5.9,1,2,81,6,4.3,101,4
17,8.3,4,0,31,2,3.9,273,6
172,0.8,4,6,92,1,1.6,128,8
115,6.5,4,7,31,4,2.4,166,5
92,3.8,1,1,76,4,3.3,201,4
90,3.3,5,8,67,5,1.3,101,5
81,4.2,1,3,56,1,1.4,70,5
67,3.7,1,9,51,6,4.7,7,4
113,8.4,4,8,118,1,3.8,161,4
0,3.1,3,2,107,1,2.1,72,1
57,7.5,3,7,25,1,2.3,344,5
153,1.4,3,1,119,3,2.5,26,8
108,9.5,1,2,61,5,1.3,168,5
147,6.4,4,0,109,7,4.0,262,6
115,7.2,3,4,79,2,1.7,287,5
86,3.3,2,3,99,2,4.2,72,4
9,4.4,2,0,95,2,4.4,208,2
58,2.6,2,9,46,3,3.6,98,4
40,9.4,5,8,114,5,4.1,30,4
104,5.1,4,5,52,6,1.7,335,5
132,6.5,1,5,31,5,3.3,32,4
121,7.5,1,1,76,3,3.7,212,4
144,4.0,4,6,37,6,3.6,144,4
21,7.3,5,8,80,1,1.5,98,5
97,6.9,4,5,39,4,2.4,309,5
168,7.2,5,7,102,1,2.3,309,5
67,5.1,3,4,20,2,3.3,179,4
138,4.1,3,1,40,1,4.1,134,4
55,2.6,5,3,70,3,3.3,189,4
178,8.3,4,0,80,2,4.0,29,6
148,6.3,3,0,95,4,1.4,81,7
98,4.7,4,5,60,6,4.5,56,4
75,9.5,3,1,21,6,3.1,173,4
25,1.0,4,5,24,2,1.1,207,8
114,8.6,4,0,89,7,3.6,325,6
146,10.0,2,9,98,7,3.1,321,4
108,8.9,5,2,110,1,1.9,182,5
46,8.2,1,8,88,7,4.1,234,4
70,4.1,5,1,12,5,4.7,106,6
153,2.7,4,7,22,5,2.3,185,5
39,7.5,4,5,22,6,3.0,265,4
132,3.4,5,5,22,5,1.5,131,5
148,2.2,4,6,6,2,4.7,329,6
131,8.0,3,4,80,5,2.3,328,5
22,3.5,4,3,100,3,1.8,317,5
105,9.2,5,5,110,6,2.9,364,5
83,8.5,5,7,76,4,1.2,170,5
142,8.6,5,3,55,5,2.0,297,5
115,7.8,2,4,14,3,1.3,23,7
108,8.9,2,6,79,3,1.5,260,5
135,8.2,2,5,18,2,1.4,354,5
40,6.2,2,3,30,6,4.5,195,4
111,3.3,2,3,51,2,4.7,98,4
146,8.9,2,9,34,4,2.9,332,5
111,8.5,2,3,60,4,3.5,100,4
102,5.0,5,0,46,1,3.8,351,6
45,0.9,1,4,8,4,2.6,119,10
155,6.6,2,7,107,6,2.5,320,5
67,1.0,5,6,15,7,3.7,202,7
121,9.3,1,4,28,7,2.5,89,5
14,9.6,2,2,90,6,3.3,194,0
164,2.3,1,0,71,2,3.1,176,6
128,6.9,1,6,41,3,3.1,114,4
110,1.4,3,2,6,1,4.3,332,9
23,7.4,4,3,16,7,3.8,31,4
26,3.8,3,4,25,7,4.8,214,4
39,7.0,1,7,73,4,4.2,307,4
163,4.0,5,6,75,3,1.6,278,5
23,1.9,2,8,68,2,4.0,242,7
23,4.4,4,2,72,5,3.7,285,4
3,1.6,2,9,47,1,3.6,69,3
66,6.0,5,0,58,6,2.9,70,7
33,0.9,4,0,109,3,1.2,110,10
176,5.5,3,9,104,2,4.8,157,4
115,8.9,1,0,66,2,4.4,36,6
22,8.5,5,1,90,1,2.9,303,5
108,8.9,1,1,97,1,1.6,325,5
68,9.3,1,6,77,4,4.3,34,4
94,1.5,2,8,94,4,2.7,323,8
61,1.7,5,7,16,6,2.6,58,8
168,5.8,1,3,116,6,3.7,206,4
56,9.0,3,1,5,1,4.0,360,6
53,9.8,4,2,76,1,1.3,65,5
69,0.9,5,9,37,3,4.1,261,7
100,3.9,2,4,68,4,3.9,269,4
56,2.5,5,8,119,2,3.4,232,4
137,7.7,2,7,72,7,2.4,156,5
167,6.6,4,2,18,7,1.7,105,5
134,1.6,3,8,97,7,1.4,153,8
102,5.1,1,9,18,4,1.0,17,5
165,7.0,5,2,13,4,1.8,259,7
84,7.9,2,9,77,1,2.6,312,5
60,0.7,4,7,30,7,2.0,118,8
2,9.0,1,0,53,1,2.2,308,3
127,5.9,4,3,115,4,2.6,101,5
178,8.2,3,3,110,5,2.2,24,5
85,8.2,1,5,21,5,3.9,179,4
46,2.3,1,1,109,6,3.0,161,4
75,1.5,1,6,72,4,1.1,349,8
37,7.4,2,4,64,7,1.9,214,5
163,2.0,1,9,114,5,3.8,123,4
168,8.6,4,5,7,6,2.2,291,7
140,7.4,2,5,97,6,4.7,155,4
86,8.5,1,5,29,4,3.9,192,4
57,3.3,4,9,25,6,2.2,327,5
49,3.5,4,7,16,1,3.1,52,4
29,6.9,5,9,58,1,3.7,169,4
100,0.8,4,3,5,1,1.8,334,10
24,7.4,3,9,5,2,2.0,97,7
111,8.4,1,7,49,1,3.0,146,4
154,4.4,1,8,50,7,4.7,299,4
178,7.8,1,3,52,1,2.4,29,5
125,2.2,4,0,11,4,2.6,73,9
122,3.6,4,2,14,5,1.8,171,7
46,9.8,1,0,19,7,3.4,83,6
117,9.9,2,6,44,5,4.0,72,4
38,5.4,2,0,15,1,2.8,231,7
15,9.4,3,3,60,1,4.0,289,4
21,5.5,5,0,50,1,2.2,126,7
53,3.3,3,1,49,6,3.8,84,4
148,3.0,1,0,91,4,2.0,253,7
15,9.3,1,4,17,4,4.1,151,4
58,2.1,1,6,31,4,4.3,311,4
30,6.0,5,2,109,5,4.2,6,5
169,5.8,4,7,85,7,1.9,306,5
31,7.5,5,4,54,7,3.8,135,4
161,5.2,3,4,65,2,3.2,183,4
8,3.1,4,4,119,5,4.9,313,0
138,2.1,4,7,17,4,2.4,340,5
9,6.4,3,1,16,3,4.1,226,0
16,7.3,4,1,33,2,2.5,324,5
67,5.9,2,7,89,1,2.6,243,5
47,7.5,3,8,88,6,1.4,263,5
179,1.8,3,9,24,5,2.0,250,8
110,8.9,2,9,35,6,1.7,169,5
152,6.0,5,1,12,2,1.6,53,7
122,1.7,5,3,28,7,1.0,131,8
148,4.9,5,7,79,3,4.2,314,4
100,8.5,4,1,43,2,2.9,93,5
101,9.0,2,3,37,5,4.2,45,4
64,3.0,3,9,46,4,3.5,349,4
50,7.3,3,0,19,1,4.3,98,6
35,1.4,3,1,72,4,3.0,233,7
80,0.8,4,6,69,4,1.4,268,8
126,5.8,4,0,36,5,3.5,36,6
87,7.1,5,0,15,4,3.7,74,6
103,8.1,4,1,98,4,3.5,57,4
14,3.7,5,3,41,5,4.2,18,0
95,0.6,5,6,23,5,3.9,187,7
166,5.1,3,3,55,3,2.7,138,5
122,0.7,4,4,104,4,4.3,142,7
0,1.4,5,3,38,2,3.8,107,3
150,3.6,2,3,75,7,1.5,220,5
121,4.7,2,8,64,1,3.2,144,4
166,3.2,4,5,113,6,3.9,345,4
125,6.0,3,2,88,1,3.2,4,5
56,1.0,3,5,57,5,4.8,55,7
80,1.9,5,6,16,6,1.4,254,8
161,7.1,4,6,66,5,3.9,221,4
168,1.9,2,7,100,7,4.3,359,7
72,6.6,5,3,70,7,3.8,47,4
140,1.0,5,0,90,3,2.5,303,10
69,4.4,1,5,109,4,2.5,162,5
5,2.2,4,7,52,5,3.3,235,0
83,1.5,5,4,44,7,2.6,247,8
51,5.9,2,2,28,5,4.5,364,4
2,9.3,1,3,54,1,1.4,99,1
80,1.0,2,7,99,4,3.6,20,7
62,4.5,3,5,72,3,1.5,101,5
48,7.2,1,4,92,7,3.2,4,5
75,4.9,1,8,47,5,3.9,196,4
111,8.2,5,9,21,5,1.7,148,5
174,2.2,3,2,108,5,3.8,344,4
108,9.6,5,6,87,1,1.6,329,5
64,4.2,4,8,108,7,3.5,210,4
80,3.7,2,3,106,5,3.0,159,4
14,8.8,2,9,59,5,2.2,145,1
99,5.9,5,9,38,1,1.4,57,5
31,5.4,2,2,115,5,3.9,353,4
95,7.4,2,0,101,4,2.5,239,7
127,6.0,4,8,74,4,1.3,78,5
145,2.0,3,0,64,1,4.1,151,6
112,6.9,1,1,55,4,1.9,4,6
82,1.8,5,8,104,6,3.9,180,7
42,8.2,5,4,81,6,3.3,351,4
115,9.9,4,3,115,6,1.8,200,5
162,4.1,4,8,77,3,1.3,132,5
77,4.7,1,8,39,5,3.4,121,4
57,0.9,3,1,38,3,1.1,168,8
32,0.6,5,2,20,4,1.3,353,8
13,9.3,4,2,86,1,3.8,345,0
161,1.7,5,4,22,6,3.2,307,7
131,4.7,2,2,42,1,2.3,97,5
58,8.2,5,9,118,3,3.2,281,4
156,8.9,3,5,47,4,3.4,267,4
82,5.4,3,1,36,7,3.3,325,4
133,5.9,5,5,11,5,3.6,339,6
120,6.9,2,5,91,7,4.8,18,4
176,9.6,3,1,91,4,2.6,131,5
167,6.2,4,5,50,6,2.2,95,5
82,5.8,5,5,65,4,1.2,209,5
26,0.6,2,5,22,1,1.6,4,9
79,1.3,4,4,75,2,1.4,127,8
133,6.0,5,6,110,6,2.3,53,5
12,9.4,2,4,44,7,3.4,197,0
63,8.7,4,0,92,5,1.2,205,7
146,9.8,3,8,82,6,3.9,179,4
79,5.5,5,2,54,6,2.6,240,5
122,8.0,5,1,9,5,4.9,273,6
42,8.5,3,9,114,7,3.3,319,4
88,6.7,1,5,58,6,4.1,137,4
147,3.7,4,7,90,1,4.4,22,4
94,5.0,3,1,62,4,4.6,119,4
171,8.7,5,3,26,1,3.1,114,4
150,3.3,4,1,78,4,2.6,81,5
1,9.3,4,8,94,2,3.2,195,0
119,2.7,1,9,83,6,2.6,179,5
21,7.6,5,1,42,2,2.0,351,5
114,6.5,2,9,109,3,2.3,174,5
56,7.6,1,1,110,7,1.9,197,5
71,4.7,1,4,53,4,2.1,25,5
6,9.4,2,4,5,1,1.4,98,3
118,6.5,2,6,82,1,2.7,232,5
113,3.2,1,0,40,6,1.9,190,7
15,6.6,4,1,99,1,2.8,65,5
82,3.2,3,5,32,3,4.2,245,4
178,3.3,3,1,102,5,2.8,103,5
71,4.3,1,3,39,1,4.8,190,4
123,8.6,4,9,64,6,1.6,140,5
112,5.3,2,5,107,2,4.4,178,4
11,6.9,1,6,66,7,2.0,260,1
125,4.2,5,9,91,1,4.7,174,4
52,3.0,4,4,50,1,1.9,163,5
74,9.6,5,7,112,1,4.0,18,4
132,6.2,5,5,87,6,1.2,19,5
26,9.4,1,4,86,7,3.5,286,4
139,2.4,4,3,83,5,1.9,360,5
144,1.9,5,5,65,1,3.7,238,7
133,8.6,4,5,69,5,3.5,43,4
96,7.0,3,5,93,5,4.7,195,4
4,2.3,5,0,30,7,3.5,194,2
56,3.1,5,5,39,7,2.6,356,5
155,8.1,4,0,61,3,1.8,344,7
77,4.8,3,4,83,2,3.6,48,4
68,6.9,5,6,67,1,1.5,58,5
117,3.5,1,0,8,1,4.3,131,8
119,4.1,4,0,83,1,2.0,166,7
58,9.9,4,5,46,5,3.1,134,4
32,2.9,5,6,106,7,3.4,88,4
61,5.3,3,5,49,4,2.4,270,5
49,8.5,5,4,43,2,3.7,262,4
111,2.8,2,5,69,6,2.0,115,5
18,4.4,5,2,26,1,1.1,195,5
122,6.3,2,8,15,4,4.8,353,4
46,5.1,1,4,114,4,2.3,107,5
166,4.9,4,1,106,7,3.9,361,4
32,3.9,4,9,41,4,3.0,46,4
140,6.1,3,9,119,2,3.7,240,4
83,6.4,5,6,94,4,1.4,308,5
134,6.7,1,2,55,6,3.1,229,4
78,1.2,2,0,95,1,2.6,244,10
13,6.5,3,2,62,6,2.8,315,1
146,9.6,1,8,81,1,4.9,249,4
127,5.6,1,4,11,3,1.5,76,7
53,7.3,2,6,12,5,4.0,61,6
147,5.8,2,2,114,4,2.3,58,5
28,8.6,4,3,55,6,2.2,237,5
23,9.3,5,0,119,5,2.1,188,7
81,2.3,3,2,27,5,2.4,55,5
62,4.7,5,6,94,5,2.4,77,5
104,4.2,3,3,112,5,2.1,221,5
56,4.3,1,1,95,5,3.7,46,4
135,1.7,2,4,13,1,1.2,137,10
61,8.2,2,4,50,2,2.3,23,5
156,0.8,1,1,42,4,2.1,28,8
16,5.5,1,5,115,4,4.0,134,4
65,6.8,3,9,17,1,1.6,350,5
5,2.5,1,3,11,6,4.8,349,2
57,9.1,3,0,15,1,1.7,280,7
68,8.5,5,2,78,7,2.5,291,5
155,5.0,2,8,101,5,1.8,188,5
61,4.4,2,9,107,2,2.1,70,5
168,2.7,2,6,54,4,4.0,205,4
81,7.4,5,5,71,6,2.9,241,5
168,1.8,5,0,45,3,1.7,305,10
176,7.0,4,8,33,1,1.2,183,5
176,8.5,3,8,41,3,1.9,127,5
70,2.7,3,0,60,4,4.8,229,6
130,8.7,4,5,113,1,4.4,40,4
9,0.8,2,6,84,4,2.8,280,4
97,9.2,3,1,20,1,2.9,161,5
88,1.6,3,9,48,6,4.6,311,7
34,6.6,2,7,54,4,3.4,339,4
1,2.9,1,7,111,7,4.5,157,0
123,8.4,1,5,117,3,3.0,323,4
23,5.4,4,8,75,2,1.8,20,5
73,1.8,5,2,83,6,3.9,346,7
165,5.9,3,1,106,7,3.1,9,4
21,4.4,3,1,10,6,3.7,86,6
153,6.8,4,5,22,1,1.6,32,5
170,8.9,4,6,23,3,3.6,360,4
38,4.4,3,5,55,4,2.5,338,5
156,3.3,2,2,70,3,2.3,202,5
19,0.6,2,4,7,6,3.7,3,10
40,6.0,5,7,114,1,3.4,22,4
147,4.3,3,5,93,3,3.6,196,4
107,4.1,3,1,104,7,4.9,308,4
146,2.2,3,6,58,4,3.8,273,4
83,4.6,3,7,53,5,3.6,272,4
110,9.9,4,3,32,6,3.5,106,4
65,3.3,1,0,42,2,2.6,199,7
157,6.2,3,1,32,2,4.4,342,4
52,7.9,1,3,36,6,2.5,214,5
33,7.6,2,6,119,5,3.8,1,5
149,3.6,5,1,45,1,2.2,120,5
66,6.3,2,5,40,3,1.6,102,5
133,8.8,3,1,107,3,1.5,148,5
26,0.6,2,6,40,5,3.5,151,7
9,4.6,4,1,111,7,2.3,52,1
72,2.6,1,2,91,5,2.1,165,5
95,4.2,3,8,70,4,3.4,305,4
47,4.5,4,3,14,4,1.1,166,7
69,7.6,1,4,74,2,2.0,315,5
99,1.4,4,8,76,1,2.4,363,8
58,5.4,2,6,83,1,3.8,294,4
1,5.9,3,7,113,7,3.2,70,0
156,5.2,2,2,97,5,4.4,127,4
64,7.5,5,3,67,2,2.3,32,5
82,4.1,3,6,96,2,2.2,156,5
153,9.5,2,3,26,4,1.1,329,5
9,5.1,3,1,102,3,4.8,265,0
52,5.9,1,9,24,7,3.0,203,4
78,8.3,3,5,37,1,3.0,194,4
58,3.1,3,8,19,7,4.7,108,4
149,1.2,1,1,11,2,2.2,158,10
178,7.2,2,0,92,4,2.3,282,7
47,5.1,3,7,94,4,3.6,26,4
148,9.0,4,0,54,4,4.1,226,6
122,9.8,3,0,14,7,3.8,251,8
21,4.3,2,2,83,3,4.2,264,4
99,4.4,1,4,41,2,3.3,261,4
97,4.4,2,8,63,5,4.5,133,4
157,3.6,5,9,92,5,3.2,25,4
24,7.9,3,1,79,4,1.9,42,5
27,7.7,3,0,108,4,3.2,18,6
112,5.0,1,0,67,3,3.9,15,6
44,0.9,3,7,25,4,3.6,104,7
67,3.4,4,9,108,6,2.0,278,5
6,3.3,4,9,106,2,1.2,202,1
48,8.2,2,9,83,4,2.0,207,5
136,1.3,1,1,83,4,4.9,165,7
163,8.2,5,8,41,2,1.7,58,5
82,6.9,2,8,49,1,2.9,47,5
128,7.5,1,1,18,6,3.6,147,4
137,4.6,1,2,47,6,4.5,276,4
163,7.0,2,1,89,5,4.0,177,4
72,6.3,2,5,112,4,4.6,288,4
45,7.8,3,6,88,2,3.4,113,4
105,4.7,5,5,37,5,4.5,295,4
159,5.0,4,2,7,7,2.1,217,7
31,6.6,3,2,108,7,2.7,265,5
5,1.5,1,1,91,3,4.4,161,3
175,4.6,5,1,48,7,2.3,328,5
165,9.7,5,4,115,7,4.5,35,4
144,0.9,2,7,91,1,2.5,74,8
73,3.5,5,5,95,4,2.5,134,5
113,3.5,5,8,39,1,2.2,271,5
26,6.5,1,4,29,4,3.2,178,4
53,1.5,3,9,100,4,1.5,158,8
177,6.5,5,3,90,4,1.1,242,5
162,1.4,2,8,12,1,4.6,300,9
84,1.4,3,9,119,6,4.7,203,7
126,7.4,2,4,66,3,1.3,282,5
152,3.6,5,0,106,6,3.2,277,6
155,9.8,3,4,22,2,3.2,142,4
110,0.9,5,4,96,2,2.5,7,8
14,4.7,1,4,32,7,3.3,115,0
131,1.6,3,1,79,6,2.8,342,8
92,3.8,2,5,16,3,3.0,271,4
122,10.0,1,4,68,7,4.0,175,4
72,8.9,4,1,6,3,3.1,213,6
154,1.0,2,9,63,4,2.3,214,8
153,5.9,5,7,41,4,3.3,56,4
146,6.7,2,5,8,2,3.6,228,6
91,2.5,4,9,45,4,3.6,299,4
16,1.9,2,2,49,7,3.5,326,7
